溶接と非破壊試験に関する次の記述のうち、正しいものはどれか。,被覆アーク溶接棒の被覆剤(フラックス)には、溶接金属の凝固・冷却の速度を速める効用がある。,溶込み不良とは、溶接金属と母材又は溶接金属同士が溶着していない状態をいう。,放射線透過試験において、試験体の内部にきずがある場合、放射線フィルムで露光すると、きずのある部分は健全部より濃度が薄くなる。,ティグ溶接は、溶接ワイヤに被覆剤(フラックス)を含まないため、スラグが発生しない。,浸透探傷試験は、表面に開口したきずに適用でき、鋼のような強磁性体のみに使用できる。,,,,,ティグ溶接は、溶接ワイヤに被覆剤(フラックス)を含まないため、スラグが発生しない。,"""（誤）凝固・冷却の速度を速める効用　→　（正）凝固・冷却の速度を穏やかにする効用
[都市ガス工業概要 (供給編) P212 7.2.1 被覆アーク溶接]
（誤）溶込み不良とは　→　（正）融合不良（LF）とは
[都市ガス工業概要 (供給編) P216 7.5 溶接欠陥]
（誤）きずのある部分は健全部より濃度が薄くなる　→　（正）きずのある部分は健全部より濃度が濃くなる
[都市ガス工業概要 (供給編) P217 7.6.1 放射線透過試験]
（誤）鋼のような強磁性体のみに使用できる　→　（正）金属、非金属の幅広い材料に使用できる
[都市ガス工業概要 (供給編) P223 7.6.4 浸透探傷試験]""",,,,,,,,,,,
導管の維持管理に関する次の記述のうち、誤っているものはどれか。,中圧管の腐食による漏えい修理には、金属テープによる外面シールが適用できる。,樹脂ライニング系の更生修理工法は、本支管及び供内管の腐食漏えい予防として有効である。,半導体式ガス検知器は、検知感度が高いことから、地中埋設管のガス漏えい調査に適している。,サンドブラストによる供給支障は、大量の水道水がガス管内に流入し続けることがあるので、広範囲に至る場合がある。,需要家等からのガス漏えい等の通報に対しては、その内容に応じて、一般出動、緊急出動及び特別出動に区分し、適切な処理を行う。,,,,,中圧管の腐食による漏えい修理には、金属テープによる外面シールが適用できる。,"""（誤）中圧管の腐食による漏えい修理には　→　（正）低圧管の腐食による漏えい修理には""",,,,,,,,,,,
地震対策に関する次の記述のうち、誤っているものはどれか。,設計地盤変位は、標準設計地盤変位量に管種と埋設条件の組合せによる補正係数と地域別の補正係数を掛けて求める。,断層の中で、最近の地質時代に繰り返し活動し、将来も活動することが推定される断層を活断層といい、地震の引き金となり得るものである。,二次災害を防止するとともに、供給停止地区の極小化を図るため、導管網を事前に適正な規模のブロックに分割しておく。,供給停止後、復旧までに相当の日数を要することが予想される場合は、需要家の不安を取り除くため、復旧の見通し等について積極的に広報活動を行う。,SI値は、地震による一般的な建物(ビル)の揺れの大きさを評価する指標であり、加速度の単位カイン(cm/s²)で表される。,,,,,SI値は、地震による一般的な建物(ビル)の揺れの大きさを評価する指標であり、加速度の単位カイン(cm/s²)で表される。,"""（誤）加速度の単位カイン(cm/ｓ²)で表される　→　（正）速度の単位カイン(cm/ｓ)で表される
[都市ガス工業概要 (供給編) P277 9.2.2 緊急措置のための設備]""",,,,,,,,,,,
"""A点からB点にガスを200m3/h供給している低圧導管AB (口径20cm、延長200m) がある。このとき、A点の圧力PAは2.3kPa、B点の圧力PBは2.1kPaであった。

今、AB間の中間点(A点から100m)のC点にもガスを200m3/h供給することになった。A点の圧力PAが2.3kPaのとき、B点の圧力PB (kPa) として最も近い値はどれか。ただし、高低差は考慮しないものとする。""",1.5,1.6,1.7,1.8,1.9,,,,,1.8,[img:/static/explain/or3/oR3g10.jpg],,,,,,,,,,,
整圧器に関する次の記述のうち、誤っているものはどれか。,パイロット式整圧器は、一次圧力と二次圧力の差圧が一定以上確保されない場合、作動できなくなる。,動特性は、負荷変動の大きいところに使用される整圧器にとって重要な特性である。,流量特性線図とは、流量とメインバルブ開度(ストローク)の関係を表したものをいう。,圧力上昇防止装置は、整圧器の故障により、二次側の圧力が異常に上昇することを防止するために用いられる。 ,特定の流量時における二次圧力を基準状態としたとき、流量が増大するに従い二次圧力は基準状態の圧力より低下する。このずれのことをシフトという。,,,,,特定の流量時における二次圧力を基準状態としたとき、流量が増大するに従い二次圧力は基準状態の圧力より低下する。このずれのことをシフトという。,"""(誤)このずれのことをシフトという。　→　(正)このずれのことをオフセットという。
[都市分ㄡ工業概要(供給編)P42 2.2.1 静特性]""",,,,,,,,,,,
ガスメーターに関する次の記述のうち、正しいものはどれか。,回転子式ガスメーターは、回転子の回転数から流量を推測計量する。,口径が250mmを超えるガスメーターは、計量法の規定による検定の対象外である。,オリフィス式ガスメーターは、オリフィス前後の圧力差を測定することにより、流量を容積計量する。,計量法の規定により、使用最大流量が25m3/hの検定対象ガスメーターの検定有効期間は10年である。,マイコンメーターは、内管の少量漏れや口火を連続使用した場合等、30日間連続してガスが流れ続けた場合、遮断する。,,,,,口径が250mmを超えるガスメーターは、計量法の規定による検定の対象外である。,"""(誤)　流量を推測計量する。　→　(正)　流量を容積計量する。
[都市ガス工業概要 (供給編) P63 3.2 ガスメーターの構造及び機能]
(誤)　流量を容積計量する。　→　(正)　流量を推測計量する。
[都市ガス工業概要 (供給編) P63 図3.1 ガスメーターの種類、3.2ガスメーターの構造及び機能]
(誤)　検定有効期間は10年である。　→　(正)　検定有効期間は7年である。
[都市ガス工業概要 (供給編) P70 3.5 ガスメーターの検定]
(誤)　ガスが流れ続けた場合、遮断する。　→　(正)　ガスが流れ続けた場合、ガス漏れ警報を表示する。
[都市ガス工業概要 (供給編) P75 表3.4 マイコンメーターの機能の概要]""",,,,,,,,,,,
外径200mm、管厚5mmの導管が内圧0.5MPaを受けるときに生じる円周方向の応力(N/mm2)として最も近い値はどれか。 ,4.5,5,9.5,10,19,,,,,9.5,[img:/static/explain/or3/oR3g13.jpg],,,,,,,,,,,
腐食と防食に関する次の記述のうち、誤っているものはどれか。,鋳鉄管と鋼管が電気的に接続されている場合、異種金属接触によるマクロセル腐食のため、鋼管がアノードとなって腐食する。,ミクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイプの腐食で、全面腐食となる。,導管における設計上の防食電位は、安全を考慮して、管対地電位を-1000mV(飽和硫酸銅電極基準)程度とすることが望ましい。,流電陽極法とは、導管よりも自然電位がプラス側の金属を接続することで、導管へ防食電流を流入させ腐食を防止する方法である。,建物に引き込まれた配管は、マクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。,,,,,流電陽極法とは、導管よりも自然電位がプラス側の金属を接続することで、導管へ防食電流を流入させ腐食を防止する方法である。,"""(誤)　自然電位がプラス側の金属を　→　(正)　自然電位がマイナス側の金属を
[都市ガス工業概要 (供給編) P 159 5.3.3 電気防食]""",,,,,,,,,,,
導管の工事に関する次の記述のうち、誤っているものはどれか。,導管の接合のうち、機械的接合は主として鋳鉄管又は口径80mm以下の小口径の鋼管の接合に使用される。,ポリエチレン管の接合である融着には、ヒートフュージョン接合とエレクトロフュージョン接合がる。 ,架管の施工において、橋台等の壁貫通部にスリーブを設け、スリーブとガス管の隙間には弾力性のあるシール材を隙間なく充てんした。 ,気密試験の方法として、ガス濃度が0.2%以下で作動するガス検知器を使用し、ガス検知器が作動しないことにより判定した。 ,工事着手前に、道路管理者から道路使用許可を取得した。,,,,,工事着手前に、道路管理者から道路使用許可を取得した。,"""(誤)　道路使用許可を取得した。　→　(正)占用許可を取得した。
［都市ガス工業概要(供給編)　P173 6.1 工事計画]""",,,,,,,,,,,
"""溶接と非破壊試験に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　被覆アーク溶接の被覆剤(フラックス)には、溶接金属の凝固・冷却の速度を緩やかにし、上向きその他種々の位置の溶接を容易にする効用がある。

ロ　ティグ溶接は、スラグでアーク及び溶融池を完全にシールドしているため、不純物が混入せず、高品質な溶接が得られる。 

ハ　溶接の形状不良には、ビード形状の不良、オーバーラップ、クレーター等がある。

ニ　放射線透過試験は、きずの形状がわかり易く直観性があるが、 フィルムの現像等のため、試験結果の確認までに時間がかかる。

ホ　導管のすみ肉溶接部における開先形状は、V,U形がよく用いられる。""",イ、ロ,イ、ハ,ロ、ホ,ハ、ニ,ニ、ホ,,,,,ロ、ホ,"""(誤)　スラグでアーク及び溶融池を　→　(正)　不活性ガスでアーク及び溶融池を
[都市ガス工業概要 (供給編) P213 7.2.3 ティグ溶接（TIG）]
(誤)　導管のずみ肉溶接部における　→　(正)　導管の突合せ溶接部における
[都市ガス工業概要 (供給編) P210 7.1 溶接の概要]""",,,,,,,,,,,
"""導管の維持管理に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　半導体式ガス検知器は、半導体の電導度が雰囲気ガスの燃焼によって変化することを利用したもので、 検知可能なガスは可燃性であることに限定される。 

ロ　鋼製修理バンド工法とは、管体の修理箇所に鋼製修理バンドを突合せ溶接により取り付ける工法である。 

ハ　敷地内の他工事対策の1つとして、ガス設備の資産区分、解体、改装時の注意事項等を記載したチラシ等を配付し需要家への注意喚起を図る。 

ニ　埋設部のガス漏えい箇所を早期に発見し適切な修理を行うことは、地下水による浸水予防 対策として有効である。 

ホ　更生修理工法施工済み導管についてモニタリングを実施し、 材料の耐久性を確認する。""",イ、ロ,イ、ハ,ロ、ホ,ハ、ニ,ニ、ホ,,,,,イ、ロ,"""(誤)　雰囲気ガスの燃焼によって　→　(正)　雰囲気ガスの吸着によって
(誤)　可燃性であることに限定される。　→　(正)　可燃性であることに限定されない。
[都市ガス工業概要 (供給編) P233 8.1.3 検査装置]
(誤)　鋼製修理バンドを突合せ溶接により　→　(正)　鋼製修理バンドをすみ肉溶接により
[都市ガス工業概要(供給編) P252 表 8.11 本支管の修理方法の例]""",,,,,,,,,,,
地震対策に関する次の記述のうち、誤っているものはどれか。,中・低圧導管では、配管系の地盤変位吸収能力と設計地盤変位とを比較することにより耐震性を評価する。 ,マイコンメーターには、ガスメーターの設置場所において250ガルを超える地震動を継続 して検知した場合に遮断する機能がある。,SI値は、地震による一般的な建物の揺れの大きさを評価する指標であり、速度の単位カイン(cm/s)で表わされる。,地震対策は、基本的に設備対策、緊急対策、復旧対策の3つの対策で構成されている。,移動式ガス発生設備のうち、空気吸入式(PA式)は、ボンベに圧縮・充てんされた熱量調整・付臭済みの天然ガスを供給するものである。 ,,,,,移動式ガス発生設備のうち、空気吸入式(PA式)は、ボンベに圧縮・充てんされた熱量調整・付臭済みの天然ガスを供給するものである。 ,"""(誤)　空気吸入式(PA式)は、ボンベに圧縮・充てんされた　→　(正)　圧縮ガス式(CNG式)は、ボンベに圧縮・充てんされた
[都市ガス工業概要 (供給編) P 283 表 9.2 移動式ガス発生設備]""",,,,,,,,,,,
"A点からB点に低圧のガス100㎥/hを供給する導管AB（口径10cm、延長200m）がある。このとき、A点の圧力2.3kPa、B点の圧力2.1kPaであった。
新たにC点にガス400㎥/hを供給することとなり、導管AC（口径20cm、 延長400m）を新設した。A点の圧力2.3kPaのとき、C点の圧力（kPa）として最も近い値はどれか。なお、高低差は考慮しないものとする。",1.7,1.8,1.9,2,2.1,,,,,2.1,[img:/static/explain/or4/oR4g10.jpg],,,,,,,,,,,
整圧器に関する次の記述のうち、誤っているものはどれか。,圧力上昇防止装置は、整圧器の故障により、二次側の圧力が異常に上昇することを防止するために用いられる。,直動式整圧器におけるメインバルブシートの不具合により、二次圧力が異常上昇した。,整圧器能力不足により、二次圧力が異常低下した。,フィルターのダスト類の詰りにより、二次圧力が異常低下した。,直動式整圧器におけるメインバルブへのダスト類のかみ込みによる締め切り不良により、二次圧力が異常低下した。,,,,,直動式整圧器におけるメインバルブへのダスト類のかみ込みによる締め切り不良により、二次圧力が異常低下した。,"""（誤)　二次圧力が異常低下した。　→　(正)　二次圧力が異常上昇した。
[都市ガス工業概要 (供給編) P52 2.5.3 故障の種類・原因]""",,,,,,,,,,,
ガスメーターに関する次の記述のうち、誤っているものはどれか。,マイコンメーターはメーターに流れるガスの流量を監視し、あらかじめ設定した条件によって異常と判定した場合、自動的にガスを遮断する機能を備えている。,使用最大流量が16㎥/hのガスメーターの検定有効期間は、検定を受けた翌月1日から起算して10年である。,ガスメーターが計量法の規定による検定を受ける際の検定公差は、流量によらず±1.5%である。,"ガスメーターとしての必要条件の一つに、小型で容量が大きいことがある。
",ガスメーターの種類のうち超音波式は、流量を推測計量するものである。,,,,,ガスメーターが計量法の規定による検定を受ける際の検定公差は、流量によらず±1.5%である。,"""(誤)　検定公差は、流量によらず±1.5%である。　→　(正)　検定公差は、流量が使用最大流量の0.1倍の流量～使用最大流量の場合、±1.5%である。
［都市ガス工業概要(供給編) P70　3.5 ガスメーターの検定]""",,,,,,,,,,,
口径400mmの鋼管を用い、長さ50mで両端固定された架管を冬期（管体温度は-10℃）に設置することになった。夏期に架管全体の温度が40℃になるときに生じる応力を、架管途中に設けた伸縮継手で対処する場合、設計変位量（mm)として最も近い値はどれか。ただし、導管の線膨張係数は1.2×10⁻⁵ （1/℃）、内圧は0.3（MPa）、 ヤング率は2.1×10⁵（N/㎟）とする。,9,24,30,40,126,,,,,30,"""解答例 
線膨張係数αは1.2 × 10 -5(1/℃)
伸び量δは式δ = αΔTｌより
ｌ = 50m = 50000mm
δ= (1.2 × 10⁻⁵) × (40 - (-10)) × 50000 = 30mm
よって、(3)が最も近い値 """,,,,,,,,,,,
腐食と防食に関する次の記述のうち、誤っているものはどれか。,建物に引き込まれた配管は、ミクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。,防食設備の点検は、雨期等の土壌の湿潤期や電気鉄道の運行時等、防食状況の悪い時期や時間帯を選んで行うことが望ましい。,電解質中の鉄とマグネシウムを接続すると、自然電位がプラス側の鉄がカソードとなり、マグネシウムがアノードとなる。,管対地電位の測定では、照合電極は通常、飽和硫酸銅電極が用いられ、散水で土壌等との接地抵抗を下げて設置する。,選択排流法、 強制排流法のいずれの方式も、他の金属構造物への干渉及び過防食を考慮する必要がある。,,,,,建物に引き込まれた配管は、ミクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。,"""(誤)　ミクロセル腐食の原因となる　→　(正)　マクロセル腐食の原因となる
[都市ガス工業概要 (供給編) P169 5.6.2 絶縁による措置]""",,,,,,,,,,,
導管の工事に関する次の記述のうち、誤っているものはどれか。,電気防食を施した鋼管の切断にあたっては、火花が出ないように電気防食施設の電源を切っておき、さらに切断予定箇所の両端を短絡させる。,導管工事の着工準備にあたっては、資機材に不足のないように確認するとともに、掘削機械、ポンプ、転圧機、保安設備等の整備・点検を行う。,酸素欠乏のおそれのある場所において作業を行う場合は、異常時に直ちに応急措置及び関係者への通報ができるよう作業を2人以上で行う。,溶接部等の放射線透過試験を行う場合は、非破壊試験技術者を選定しなければならない。,"非開削工法の特徴の一つは、路上工事の縮減により交通への影響を低減できることである。
",,,,,溶接部等の放射線透過試験を行う場合は、非破壊試験技術者を選定しなければならない。,"""(誤) 非破壊試験技術者を選定しなければ　→　(正)　エックス線作業主任者を選定しなければ
［都市ガス工業概要 (供給編) P204 6.12.2 溶接作業時の災害の防止]""",,,,,,,,,,,
"""溶接と非破壊試験に関する次の記述のうち、いずれも正しいものの組合せはどれか。

（イ）被覆アーク溶接棒の心線は、大気中に放置すると水分を吸収し、 ブローボール等の欠陥の原因となる。

（ロ）溶接施工法は、溶接事業所又は工場ごとに確認を受けなければならない。

（ハ）被覆アーク溶接とは、溶接棒と母材との間にアークを発生させ、その熱によって溶接棒のみを溶かすことにより溶接を行うものである。

（二）磁粉探傷試験は、表面付近のきずの発見法として、非常に簡便であり、表面から数mm以内のきずの高さを容易に測定できる。

（ホ）本開先不良は、溶込み不良や割れ等の原因となる。""",イ、ハ,イ、ホ,ロ、二,ロ、ホ,ハ、二,,,,,ロ、ホ,"""(誤)　被覆アーク溶接棒の心線は、　→　(正)　被覆アーク溶接棒の被覆剤は、
[都市ガス工業概要 (供給編) P212 7.2.1 被覆アーク溶接]
(誤)　溶接棒のみを溶かすことにより溶接を行うものである。　→　(正)　溶接棒と母材の一部を融合することで溶接を行うものである。
［都市ガス工業概要(供給編) P211 7.2.1 被覆アーク溶接］
(誤)　非常に簡便であり、表面から数mm以内のきずの高さを容易に測定できる。　→　(正)　非常に簡便であるが、きずの高さの測定が困難である。
[都市ガス工業概要 (供給編) P222 7.6.3 磁粉探傷試験]""",,,,,,,,,,,
"""ガス導管の維持管理に関する次の記述のうち、いずれも正しいものの組合せはどれか。

（イ）支管供給管一括採水装置は、初期採水は強力なバキューム圧を発生するエジェクターを使用し、後期採水はピグを使用し管内の水たまりを移動させ、完全に排水させる。

（ロ）スプレーシール工法は、ガス栓等からシール剤を噴射することで管内面に膜を形成し、腐食漏えい箇所を修理する工法である。

（ハ）水素炎イオン化式ガス検知器は、水素炎の中に炭化水素が入ると、炎の電気伝導度が増大する現象を利用したもので、H2, CO等は検出できない。

（二）マッピングシステムは、地図情報、本支管等設備の位置や管理情報（口径、管種等）、地域管理情報をレイヤーに区分しデータベース化したシステムであり、様々な業務に活用できる。

（ホ）パイプロゲーターは、誘導法の方が直接法より精度的に優れている。""",イ、ハ,イ、ホ,口、二,口、ホ,ハ、二,,,,,ハ、二,"""(誤)　後期採水はピグを使用し　→　(正)　後期採水は管内流速を高めるエアー増幅型のエジェクターを使用し
［都市ガス工業概要(供給編) P262 8.5.2 水たまりの調査及び採水の機器］
(誤)　シール剤を噴射することで管内面に膜を形成し、腐食漏えい箇所を修理する工法である。　→　(正)　シール剤を噴射することでねじ接合部の漏れを修繕する工法である。
[都市ガス工業概要 (供給編) P259 8.4.2 中・低圧導管の漏えい修理工法]
(誤)　誘導法の方が直接法より精度的に優れている。　→　(正)　直接法の方が誘導法より精度的に優れている
［都市ガス工業概要(供給編) P243.8.3.2導管の調査・確認］""",,,,,,,,,,,
"""地震により低圧導管の供給を停止した地域の復旧作業の基本フローとして最も適切なものはどれか。

　　A：復旧ブロック化
　　B：本支供灯外内管のエアパージ 
　　C：供給管切断 
　　D：灯内内管の漏えい検査・修理 
　　E：本支供灯外内管のテスト昇圧 
　　F：本支供灯外内管の差水箇所修理・採水 
　　G：本支供灯外内管の漏えい調査・漏えい修理 """,閉栓→E→A→B→C→D→E→F→G→開栓,閉栓→A→C→F→E→G→E→B→D→開栓,閉栓→A→C→F→B→E→G→E→D→開栓,閉栓→B→A→C→F→E→G→E→D→開栓,閉栓→E→G→F→A→C→E→B→D→開栓,,,,,閉栓→A→C→F→E→G→E→B→D→開栓,,,,,,,,,,,,
"""A点からB点に低圧のガス150m³/hを供給する導管AB(口径15cm、延長 600m)がある。このとき、A点の圧力1.7kPa、B点の圧力1.5kPaであった(図1)。
今、B点の圧力1.5kPaを維持したままガスを300m³/hに増量して供給するとき(図2)、必要となるA点の圧力(kPa)として最も近い値はどれか。なお、AB間の高低差は考慮しないものとする。 ""

[img:/static/images/R5og10.jpg]","1.9
","2.0
","2.1
","2.2
",2.3,,,,,2.3,[img:/static/explain/or5/r5og10.jpg],,,,,,,,,,,
"""整圧器に関する次の記述のうち、誤っているものはどれか。"" 


","直動式整圧器は、二次圧力を駆動圧力としているため、 作動最小差圧を考慮する必要はない。

","パイロット式整圧器は、大容量、かつ要求流量制御範囲が大きい場合に適している。

","アキシャルフロー式(軸流式)整圧器の二次圧力の設定は、パイロットスプリングで調整する。

","整圧器能力は、使用条件にもよるが、一般に最低一次圧力時の整圧器最大能力に対して60～80%程度の負荷となるように選定する。

",整圧器を大規模地区で使用する場合には、できるだけオフセット及びロックアップが小さいといった動特性の優れた整圧器を選定する。,,,,,整圧器を大規模地区で使用する場合には、できるだけオフセット及びロックアップが小さいといった動特性の優れた整圧器を選定する。,[img:/static/explain/or5/r5og11.jpg],,,,,,,,,,,
"""膜式ガスメーターの故障に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　部品の摩耗等により、計量法で規定された使用公差を外れる場合の故障は器差不良である。

口　計量膜の破損やバルブの脱落等により、 メーター指針が動かない故障は不通である。

ハ　メーター内部の漏れ等により、定められた小流量のガスを計量できない故障は感度不良である。

ニ　クランク軸のさび付き等により、ガスがメーターを通過できない故障は不動である。

ホ　メーター出口側の圧力変動が著しくなり、ガスの燃焼状態が不安定になる故障は通り抜けである。""","イ、ロ
","イ、ハ
","ロ、二
","ハ、ホ
",二、ホ,,,,,"イ、ハ
",[img:/static/explain/or5/r5og12.jpg],,,,,,,,,,,
"""口径300mmの鋼管を用い、長さ40mで両端を堅固に固定した架管が冬期(設置時管体温度は-10℃)に設置された。この架管が夏期に直射日光を受け、管全体の温度が50℃になった場合に生じる応力(N/mm²)として最も近い値はどれか。ただし、鋼管の線膨張係数は1 × 10⁻⁵ (1/℃)、 ヤング率 2 × 10⁵(N/mm²)とし、内圧や自重は考慮しないものとする。""","3
","80
","120
","480
",1600,,,,,"120
",[img:/static/explain/or5/r5og13.jpg],,,,,,,,,,,
"""腐食と防食に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　電解質中の鉄とマグネシウムを接続すると、自然電位がプラス側の鉄がカソードとなり、マグネシウムがアノードとなる。

ロ　マクロセル腐食とは、金属表面においてアノードとカソードの部位が刻々と変化するタイプの腐食で、全面腐食となる。

ハ　電食には、電気防食されている他埋設管からの干渉による腐食等がある。

二　導管における設計上の防食電位は、安全を考慮して、管対地電位を-850mV(飽和硫酸銅電極基準)程度とすることが望ましい。

ホ　建物に引き込まれた配管は、ミクロセル腐食の原因となるコンクリートに接触する機会が多いため、一般に埋設配管部近くの架空配管部に絶縁継手を設置する。""","イ、ハ
","イ、二
","ロ、ハ
","ロ、ホ
",二、ホ,,,,,"イ、ハ
",[img:/static/explain/or5/r5og14.jpg],,,,,,,,,,,
"""地中に導管を埋設する工事の一般的な流れについて、（イ）～（二）にあてはまる語句の組合せとして最も適切なものはどれか。
工事計画　　→　　着工準備　　→　　掘削工事　　→　　(イ)　　→　　（ロ）　　→　　（ハ）　　→　　（二）
　　→　　ガス開通　　→　　復旧工事　　→　　工事竣工図の作成""","（イ）　エアパージ　　（ロ）　連絡工事　　（ハ）　配管工事・埋戻し工事　　（ニ）　耐圧・気密試験
","（イ）　エアパージ　　（ロ）　配管工事・埋戻し工事　　（ハ）　耐圧・気密試験　　（ニ）　連絡工事
","（イ）　連絡工事　　（ロ）　配管工事・埋戻し工事　　（ハ）　耐圧・気密試験　　（ニ）　エアパージ
","（イ）　配管工事・埋戻し工事　　（ロ）　エアパージ　　（ハ）　連絡工事　　（ニ）　耐圧・気密試験
",（イ）　配管工事・埋戻し工事　　（ロ）　耐圧・気密試験　　（ハ）　連絡工事　　（ニ）　エアパージ,,,,,（イ）　配管工事・埋戻し工事　　（ロ）　耐圧・気密試験　　（ハ）　連絡工事　　（ニ）　エアパージ,[img:/static/explain/or5/r5og15.jpg],,,,,,,,,,,
"""溶接と非破壊検査に関する次の記述のうち、正しいものはどれか。""
","溶接部の名称で熱影響部とは、 溶接中に溶融凝固した金属のことで、溶加材及び母材が溶け合ったものである。
","被覆アーク溶接棒の被覆剤は、溶接金属の凝固速度を緩やかにし、上向きその他種々の位置の溶接を容易にする。
","ティグ溶接は、溶融池の熱でワイヤを溶融させるため、溶接速度が速い。
","浸透探傷試験は、金属、非金属の幅広い材料の内部きずを調べることができる。
",磁粉探傷試験は、放射線透過試験や超音波探傷試験に比して、非常に簡便であるが、表面きずは検知できない。,,,,,"被覆アーク溶接棒の被覆剤は、溶接金属の凝固速度を緩やかにし、上向きその他種々の位置の溶接を容易にする。
",[img:/static/explain/or5/r5og16.jpg],,,,,,,,,,,
"""導管の維持管理に関する次の記述のうち、いずれも正しいものの組合せはどれか。


イ　地中探査レーダーは、地中に向けて電磁波を入射して埋設管の周囲にできる磁束を測定することにより、埋設管の位置、深さを推定する方法である。

ロ　接触燃燒式ガス検知器は、ガス中の可燃性ガスを検知することができ、メタンの識別も可能である。

ホ　金属テープによる外面シールは、低圧導管の継手の腐食や損傷による貫通孔に対する漏えい修理方法である。

二　他工事管理における巡回とは、 他工事企業者との協議により定めた時期に、本支管等の位置及び保安措置の実施状況等の必要な事項について、他工事企業者と相互に確認することをいう。

ホ　内面樹脂ライニング工法は、高速空気流によってエポキシ樹脂を管内壁に沿って搬送し、管内壁にライニング膜を形成して漏えい箇所を修理する工法である。""","イ、ロ
","イ、ハ
","ロ、ホ
","ハ、二
",二、ホ,,,,,"ロ、ホ
",[img:/static/explain/or5/r5og17.jpg],,,,,,,,,,,
"""地震対策に関する次の記述のうち、誤っているものはどれか。""
","マイコンメーターには、ガスメーターの設置場所において250ガルを超える地震動を継続的に検知した場合に、遮断する機能がある。
","中低圧導管では、配管系の地盤変位吸収能力が設計地盤変位を上回ると、耐震性を有すると評価する。
","第1次緊急停止判断の供給停止判断基準値は、供給継続地区の想定被害数が緊急時対応能力の範囲内に収まるよう、あらかじめ設定する。
","単位ブロックとは、供給停止した地域内のガスの復旧作業を効率的に実施するため、供給停止ブロックを更に分割して得られるブロックをいう。
",SI値は、地震によるねじ接合鋼管の被害と相関が高く、供給停止判断基準値として用いられる。,,,,,"単位ブロックとは、供給停止した地域内のガスの復旧作業を効率的に実施するため、供給停止ブロックを更に分割して得られるブロックをいう。
",[img:/static/explain/or5/r5og18.jpg],,,,,,,,,,,
"""口径１０ｃｍ、延長２００ｍの低圧導管において、起点圧力と末端圧力との差が０.４KPaのときガス流量は１２０㎥/ｈであった。口径２０ｃｍ、延長４００ｍの低圧導管において、起点圧力と末端圧力との差が０.１KPaのときのガス流量（㎥/ｈ）として、最も近い値はどれか。なお、いずれも同一のガスをながすものとし、到底さは高低差は考慮しないものとする。""",120,240,260,340,480,,,,,240,[img:/static/explain/or6/r6og10.jpg],,,,,,,,,,,
整圧器に関する次の記述のうち、誤っているものはどれか。,アキシャルフロー式（軸流式）整圧器の二次圧力の設定は、パイロットスプリングで調整する。,パイロット式整圧器は、一次圧力と二次圧力の差圧が一定以上確保されない場合、作動できなくなる。,大規模地区整圧器として使用する場合には、オフセット及びロックアップが小さく、動特性の優れた整圧器を選定する。,ハウスレギュレーターは、一般に不純物除去装置と圧力上昇防止装置を一体化している。,整圧器を並列に設置している場合、予備整圧器を分解点検したときは、点検完了後に常用整圧器を停止し、予備整圧器が正常に作動することを確認する。,,,,,大規模地区整圧器として使用する場合には、オフセット及びロックアップが小さく、動特性の優れた整圧器を選定する。,[img:/static/explain/or6/r6og11.jpg],,,,,,,,,,,
"""次のガスメーターのうち、推量式に分類されるものはいくつあるか。

イ　渦流式ガスメーター

ロ　超音波式ガスメーター

ハ　膜式ガスメーター

二　オリフィス式ガスメーター

ホ　回転式ガスメーター""",1,2,3,4,5,,,,,3,[img:/static/explain/or6/r6og12.jpg],,,,,,,,,,,
"""内圧を受ける鋼管の管厚ｔ（ｍｍ）を求める場合のガス事業法の管厚計算式について（イ）～（ハ）にあてはまる語句等の組合せとして、適切なものはどれか。なお、この鋼管の外径と内径の比は１.５以下とする。

管厚ｔ(ｍｍ）＝（内圧(Mpa）×（イ）(ｍｍ） / （ロ）×（ハ）(N/㎟）×継手効率 ＋ ０.８ × 内圧(MPa））＋ 腐れしろ(ｍｍ）　""",（イ）導管の内径　（ロ）２　（ハ）許容引張応力,（イ）導管の内径　（ロ）４　（ハ）引張強さ,（イ）導管の内径　（ロ）２　（ハ）引張強さ,（イ）導管の外径　（ロ）４　（ハ）引張強さ,（イ）導管の外径　（ロ）２　（ハ）許容引張応力,,,,,（イ）導管の外径　（ロ）２　（ハ）許容引張応力,[img:/static/explain/or6/r6og13.jpg],,,,,,,,,,,
